prefecture,year,population,capital,region,estimated_area,island
Tokyo,1884,1217542,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1885,1233843,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1886,1276506,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1886.9167,1455647,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1887.9167,1509757,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1888.9167,1559517,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1889.9167,1628551,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1890.9167,1486671,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1891.9167,1500026,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1892.9167,1519583,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1893.9167,1790731,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1894.9167,1829583,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1895.9167,1867913,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1896.9167,1907174,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1897.9167,1948581,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1898.9167,2101784,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1903.9167,2532677,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1908.9167,3053946,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1913.9167,3145365,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1918.9167,3719335,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1920.75,3699428,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1925.75,4485144,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1930.75,5408678,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1935.75,6369919,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1940.75,7354971,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1944.25,7271001,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1945.8333,3488284,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1946.3333,4183072,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1947.75,5000777,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1948.5833,5417871,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1950.75,6277500,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1955.75,8037084,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1960.75,9683802,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1965.75,10869244,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1970.75,11408071,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1975.75,11673554,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1980.75,11618281,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1985.75,11829363,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1990.75,11855563,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,1995.75,11773605,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,2000.75,12064101,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,2005.75,12576601,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,2010.75,13159388,Shinjuku-ku,Kanto,2188.67,Honshu
Tokyo,2015.75,13513734,Shinjuku-ku,Kanto,2188.67,Honshu
Tottori,1872.1667,385531,Tottori,Chugoku,3507.28,Honshu
Tottori,1873,386186,Tottori,Chugoku,3507.28,Honshu
Tottori,1874,388861,Tottori,Chugoku,3507.28,Honshu
Tottori,1875,392589,Tottori,Chugoku,3507.28,Honshu
Tottori,1876,395632,Tottori,Chugoku,3507.28,Honshu
Tottori,1877,NA,Tottori,Chugoku,3507.28,Honshu
Tottori,1878,NA,Tottori,Chugoku,3507.28,Honshu
Tottori,1879,NA,Tottori,Chugoku,3507.28,Honshu
Tottori,1880,NA,Tottori,Chugoku,3507.28,Honshu
Tottori,1881,NA,Tottori,Chugoku,3507.28,Honshu
Tottori,1882,380915,Tottori,Chugoku,3507.28,Honshu
Tottori,1883,379747,Tottori,Chugoku,3507.28,Honshu
Tottori,1884,381300,Tottori,Chugoku,3507.28,Honshu
Tottori,1885,381838,Tottori,Chugoku,3507.28,Honshu
Tottori,1886,383241,Tottori,Chugoku,3507.28,Honshu
Tottori,1886.9167,386083,Tottori,Chugoku,3507.28,Honshu
Tottori,1887.9167,390061,Tottori,Chugoku,3507.28,Honshu
Tottori,1888.9167,394333,Tottori,Chugoku,3507.28,Honshu
Tottori,1889.9167,399060,Tottori,Chugoku,3507.28,Honshu
Tottori,1890.9167,401697,Tottori,Chugoku,3507.28,Honshu
Tottori,1891.9167,403589,Tottori,Chugoku,3507.28,Honshu
Tottori,1892.9167,405725,Tottori,Chugoku,3507.28,Honshu
Tottori,1893.9167,404321,Tottori,Chugoku,3507.28,Honshu
Tottori,1894.9167,404111,Tottori,Chugoku,3507.28,Honshu
Tottori,1895.9167,407650,Tottori,Chugoku,3507.28,Honshu
Tottori,1896.9167,411585,Tottori,Chugoku,3507.28,Honshu
Tottori,1897.9167,412965,Tottori,Chugoku,3507.28,Honshu
Tottori,1898.9167,421020,Tottori,Chugoku,3507.28,Honshu
Tottori,1903.9167,435959,Tottori,Chugoku,3507.28,Honshu
Tottori,1908.9167,441142,Tottori,Chugoku,3507.28,Honshu
Tottori,1913.9167,470674,Tottori,Chugoku,3507.28,Honshu
Tottori,1918.9167,465281,Tottori,Chugoku,3507.28,Honshu
Tottori,1920.75,454675,Tottori,Chugoku,3507.28,Honshu
Tottori,1925.75,472230,Tottori,Chugoku,3507.28,Honshu
Tottori,1930.75,489266,Tottori,Chugoku,3507.28,Honshu
Tottori,1935.75,490461,Tottori,Chugoku,3507.28,Honshu
Tottori,1940.75,484390,Tottori,Chugoku,3507.28,Honshu
Tottori,1944.25,476284,Tottori,Chugoku,3507.28,Honshu
Tottori,1945.8333,563220,Tottori,Chugoku,3507.28,Honshu
Tottori,1946.3333,557429,Tottori,Chugoku,3507.28,Honshu
Tottori,1947.75,587606,Tottori,Chugoku,3507.28,Honshu
Tottori,1948.5833,592863,Tottori,Chugoku,3507.28,Honshu
Tottori,1950.75,600177,Tottori,Chugoku,3507.28,Honshu
Tottori,1955.75,614259,Tottori,Chugoku,3507.28,Honshu
Tottori,1960.75,599135,Tottori,Chugoku,3507.28,Honshu
Tottori,1965.75,579853,Tottori,Chugoku,3507.28,Honshu
Tottori,1970.75,568777,Tottori,Chugoku,3507.28,Honshu
Tottori,1975.75,581311,Tottori,Chugoku,3507.28,Honshu
Tottori,1980.75,604221,Tottori,Chugoku,3507.28,Honshu
Tottori,1985.75,616024,Tottori,Chugoku,3507.28,Honshu
Tottori,1990.75,615722,Tottori,Chugoku,3507.28,Honshu
Tottori,1995.75,614929,Tottori,Chugoku,3507.28,Honshu
Tottori,2000.75,613289,Tottori,Chugoku,3507.28,Honshu
Tottori,2005.75,607012,Tottori,Chugoku,3507.28,Honshu
Tottori,2010.75,588667,Tottori,Chugoku,3507.28,Honshu
Tottori,2015.75,573648,Tottori,Chugoku,3507.28,Honshu
Toyama,1872.1667,NA,Toyama,Chubu,4247.61,Honshu
Toyama,1873,NA,Toyama,Chubu,4247.61,Honshu
Toyama,1874,NA,Toyama,Chubu,4247.61,Honshu
Toyama,1875,NA,Toyama,Chubu,4247.61,Honshu
Toyama,1876,NA,Toyama,Chubu,4247.61,Honshu
Toyama,1877,NA,Toyama,Chubu,4247.61,Honshu
Toyama,1878,NA,Toyama,Chubu,4247.61,Honshu
Toyama,1879,NA,Toyama,Chubu,4247.61,Honshu
Toyama,1880,NA,Toyama,Chubu,4247.61,Honshu
Toyama,1881,NA,Toyama,Chubu,4247.61,Honshu
Toyama,1882,NA,Toyama,Chubu,4247.61,Honshu
Toyama,1883,NA,Toyama,Chubu,4247.61,Honshu
Toyama,1884,701622,Toyama,Chubu,4247.61,Honshu
Toyama,1885,706014,Toyama,Chubu,4247.61,Honshu
Toyama,1886,712532,Toyama,Chubu,4247.61,Honshu
Toyama,1886.9167,715384,Toyama,Chubu,4247.61,Honshu
Toyama,1887.9167,726078,Toyama,Chubu,4247.61,Honshu
Toyama,1888.9167,738445,Toyama,Chubu,4247.61,Honshu
Toyama,1889.9167,745248,Toyama,Chubu,4247.61,Honshu
Toyama,1890.9167,754105,Toyama,Chubu,4247.61,Honshu
Toyama,1891.9167,759040,Toyama,Chubu,4247.61,Honshu
Toyama,1892.9167,763105,Toyama,Chubu,4247.61,Honshu
Toyama,1893.9167,764196,Toyama,Chubu,4247.61,Honshu
Toyama,1894.9167,763450,Toyama,Chubu,4247.61,Honshu
Toyama,1895.9167,764399,Toyama,Chubu,4247.61,Honshu
Toyama,1896.9167,762892,Toyama,Chubu,4247.61,Honshu
Toyama,1897.9167,754799,Toyama,Chubu,4247.61,Honshu
Toyama,1898.9167,766407,Toyama,Chubu,4247.61,Honshu
Toyama,1903.9167,776851,Toyama,Chubu,4247.61,Honshu
Toyama,1908.9167,770665,Toyama,Chubu,4247.61,Honshu
Toyama,1913.9167,805613,Toyama,Chubu,4247.61,Honshu
Toyama,1918.9167,803191,Toyama,Chubu,4247.61,Honshu
Toyama,1920.75,724276,Toyama,Chubu,4247.61,Honshu
Toyama,1925.75,749243,Toyama,Chubu,4247.61,Honshu
Toyama,1930.75,778953,Toyama,Chubu,4247.61,Honshu
Toyama,1935.75,798890,Toyama,Chubu,4247.61,Honshu
Toyama,1940.75,822569,Toyama,Chubu,4247.61,Honshu
Toyama,1944.25,819614,Toyama,Chubu,4247.61,Honshu
Toyama,1945.8333,953834,Toyama,Chubu,4247.61,Honshu
Toyama,1946.3333,932669,Toyama,Chubu,4247.61,Honshu
Toyama,1947.75,979229,Toyama,Chubu,4247.61,Honshu
Toyama,1948.5833,998349,Toyama,Chubu,4247.61,Honshu
Toyama,1950.75,1008790,Toyama,Chubu,4247.61,Honshu
Toyama,1955.75,1021121,Toyama,Chubu,4247.61,Honshu
Toyama,1960.75,1032614,Toyama,Chubu,4247.61,Honshu
Toyama,1965.75,1025465,Toyama,Chubu,4247.61,Honshu
Toyama,1970.75,1029695,Toyama,Chubu,4247.61,Honshu
Toyama,1975.75,1070791,Toyama,Chubu,4247.61,Honshu
Toyama,1980.75,1103459,Toyama,Chubu,4247.61,Honshu
Toyama,1985.75,1118369,Toyama,Chubu,4247.61,Honshu
Toyama,1990.75,1120161,Toyama,Chubu,4247.61,Honshu
Toyama,1995.75,1123125,Toyama,Chubu,4247.61,Honshu
Toyama,2000.75,1120851,Toyama,Chubu,4247.61,Honshu
Toyama,2005.75,1111729,Toyama,Chubu,4247.61,Honshu
Toyama,2010.75,1093247,Toyama,Chubu,4247.61,Honshu
Toyama,2015.75,1066883,Toyama,Chubu,4247.61,Honshu
Wakayama,1872.1667,556919,Wakayama,Kansai,4726.29,Honshu
Wakayama,1873,562410,Wakayama,Kansai,4726.29,Honshu
Wakayama,1874,565696,Wakayama,Kansai,4726.29,Honshu
Wakayama,1875,572436,Wakayama,Kansai,4726.29,Honshu
Wakayama,1876,579112,Wakayama,Kansai,4726.29,Honshu
Wakayama,1877,584976,Wakayama,Kansai,4726.29,Honshu
Wakayama,1878,591668,Wakayama,Kansai,4726.29,Honshu
Wakayama,1879,602075,Wakayama,Kansai,4726.29,Honshu
Wakayama,1880,601236,Wakayama,Kansai,4726.29,Honshu
Wakayama,1881,603723,Wakayama,Kansai,4726.29,Honshu
Wakayama,1882,606754,Wakayama,Kansai,4726.29,Honshu
Wakayama,1883,610182,Wakayama,Kansai,4726.29,Honshu
Wakayama,1884,612505,Wakayama,Kansai,4726.29,Honshu
Wakayama,1885,618026,Wakayama,Kansai,4726.29,Honshu
Wakayama,1886,619343,Wakayama,Kansai,4726.29,Honshu
Wakayama,1886.9167,613862,Wakayama,Kansai,4726.29,Honshu
Wakayama,1887.9167,621554,Wakayama,Kansai,4726.29,Honshu
Wakayama,1888.9167,623842,Wakayama,Kansai,4726.29,Honshu
Wakayama,1889.9167,627332,Wakayama,Kansai,4726.29,Honshu
Wakayama,1890.9167,630373,Wakayama,Kansai,4726.29,Honshu
Wakayama,1891.9167,630667,Wakayama,Kansai,4726.29,Honshu
Wakayama,1892.9167,633771,Wakayama,Kansai,4726.29,Honshu
Wakayama,1893.9167,634494,Wakayama,Kansai,4726.29,Honshu
Wakayama,1894.9167,636699,Wakayama,Kansai,4726.29,Honshu
Wakayama,1895.9167,644983,Wakayama,Kansai,4726.29,Honshu
Wakayama,1896.9167,651021,Wakayama,Kansai,4726.29,Honshu
Wakayama,1897.9167,656025,Wakayama,Kansai,4726.29,Honshu
Wakayama,1898.9167,672225,Wakayama,Kansai,4726.29,Honshu
Wakayama,1903.9167,697766,Wakayama,Kansai,4726.29,Honshu
Wakayama,1908.9167,723357,Wakayama,Kansai,4726.29,Honshu
Wakayama,1913.9167,770293,Wakayama,Kansai,4726.29,Honshu
Wakayama,1918.9167,795400,Wakayama,Kansai,4726.29,Honshu
Wakayama,1920.75,750411,Wakayama,Kansai,4726.29,Honshu
Wakayama,1925.75,787511,Wakayama,Kansai,4726.29,Honshu
Wakayama,1930.75,830748,Wakayama,Kansai,4726.29,Honshu
Wakayama,1935.75,864087,Wakayama,Kansai,4726.29,Honshu
Wakayama,1940.75,865074,Wakayama,Kansai,4726.29,Honshu
Wakayama,1944.25,847388,Wakayama,Kansai,4726.29,Honshu
Wakayama,1945.8333,936006,Wakayama,Kansai,4726.29,Honshu
Wakayama,1946.3333,933231,Wakayama,Kansai,4726.29,Honshu
Wakayama,1947.75,959999,Wakayama,Kansai,4726.29,Honshu
Wakayama,1948.5833,979982,Wakayama,Kansai,4726.29,Honshu
Wakayama,1950.75,982113,Wakayama,Kansai,4726.29,Honshu
Wakayama,1955.75,1006819,Wakayama,Kansai,4726.29,Honshu
Wakayama,1960.75,1002191,Wakayama,Kansai,4726.29,Honshu
Wakayama,1965.75,1026975,Wakayama,Kansai,4726.29,Honshu
Wakayama,1970.75,1042736,Wakayama,Kansai,4726.29,Honshu
Wakayama,1975.75,1072118,Wakayama,Kansai,4726.29,Honshu
Wakayama,1980.75,1087012,Wakayama,Kansai,4726.29,Honshu
Wakayama,1985.75,1087206,Wakayama,Kansai,4726.29,Honshu
Wakayama,1990.75,1074325,Wakayama,Kansai,4726.29,Honshu
Wakayama,1995.75,1080435,Wakayama,Kansai,4726.29,Honshu
Wakayama,2000.75,1069912,Wakayama,Kansai,4726.29,Honshu
Wakayama,2005.75,1035969,Wakayama,Kansai,4726.29,Honshu
Wakayama,2010.75,1002198,Wakayama,Kansai,4726.29,Honshu
Wakayama,2015.75,963850,Wakayama,Kansai,4726.29,Honshu
Yamagata,1872.1667,299291,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1873,302743,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1874,307535,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1875,309837,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1876,312313,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1877,657613,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1878,662913,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1879,681180,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1880,682929,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1881,687718,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1882,693360,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1883,695533,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1884,705507,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1885,709145,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1886,717252,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1886.9167,722978,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1887.9167,732913,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1888.9167,741896,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1889.9167,750840,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1890.9167,756909,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1891.9167,764701,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1892.9167,773015,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1893.9167,778280,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1894.9167,781727,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1895.9167,790779,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1896.9167,800831,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1897.9167,811039,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1898.9167,827138,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1903.9167,879564,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1908.9167,913445,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1913.9167,965356,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1918.9167,987053,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1920.75,968925,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1925.75,1027297,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1930.75,1080034,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1935.75,1116822,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1940.75,1119338,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1944.25,1083569,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1945.8333,1326350,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1946.3333,1294934,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1947.75,1335653,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1948.5833,1346492,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1950.75,1357347,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1955.75,1353649,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1960.75,1320664,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1965.75,1263103,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1970.75,1225618,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1975.75,1220302,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1980.75,1251917,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1985.75,1261662,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1990.75,1258390,Yamagata,Tohoku,9323.46,Honshu
Yamagata,1995.75,1256958,Yamagata,Tohoku,9323.46,Honshu
Yamagata,2000.75,1244147,Yamagata,Tohoku,9323.46,Honshu
Yamagata,2005.75,1216181,Yamagata,Tohoku,9323.46,Honshu
Yamagata,2010.75,1168924,Yamagata,Tohoku,9323.46,Honshu
Yamagata,2015.75,1122957,Yamagata,Tohoku,9323.46,Honshu
Yamaguchi,1872.1667,827536,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1873,830060,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1874,836419,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1875,838946,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1876,844550,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1877,850608,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1878,855618,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1879,875607,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1880,877614,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1881,883885,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1882,888442,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1883,897370,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1884,897296,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1885,900339,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1886,899606,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1886.9167,897557,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1887.9167,911859,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1888.9167,914083,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1889.9167,922497,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1890.9167,927015,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1891.9167,929629,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1892.9167,937036,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1893.9167,938158,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1894.9167,939940,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1895.9167,948234,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1896.9167,952300,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1897.9167,961065,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1898.9167,979596,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1903.9167,1015156,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1908.9167,1044926,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1913.9167,1089791,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1918.9167,1099048,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1920.75,1041013,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1925.75,1094544,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1930.75,1135637,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1935.75,1190542,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1940.75,1294242,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1944.25,1357368,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1945.8333,1356491,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1946.3333,1375496,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1947.75,1479244,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1948.5833,1505532,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1950.75,1540882,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1955.75,1609839,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1960.75,1602207,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1965.75,1543573,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1970.75,1511448,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1975.75,1555218,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1980.75,1587079,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1985.75,1601627,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1990.75,1572616,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,1995.75,1555543,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,2000.75,1527964,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,2005.75,1492606,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,2010.75,1451338,Yamaguchi,Chugoku,6114.09,Honshu
Yamaguchi,2015.75,1405007,Yamaguchi,Chugoku,6114.09,Honshu
Yamanashi,1872.1667,360068,Kofu,Chubu,4465.37,Honshu
Yamanashi,1873,362973,Kofu,Chubu,4465.37,Honshu
Yamanashi,1874,364345,Kofu,Chubu,4465.37,Honshu
Yamanashi,1875,369255,Kofu,Chubu,4465.37,Honshu
Yamanashi,1876,374250,Kofu,Chubu,4465.37,Honshu
Yamanashi,1877,377944,Kofu,Chubu,4465.37,Honshu
Yamanashi,1878,381229,Kofu,Chubu,4465.37,Honshu
Yamanashi,1879,391123,Kofu,Chubu,4465.37,Honshu
Yamanashi,1880,395447,Kofu,Chubu,4465.37,Honshu
Yamanashi,1881,404299,Kofu,Chubu,4465.37,Honshu
Yamanashi,1882,409929,Kofu,Chubu,4465.37,Honshu
Yamanashi,1883,410246,Kofu,Chubu,4465.37,Honshu
Yamanashi,1884,416497,Kofu,Chubu,4465.37,Honshu
Yamanashi,1885,419444,Kofu,Chubu,4465.37,Honshu
Yamanashi,1886,425898,Kofu,Chubu,4465.37,Honshu
Yamanashi,1886.9167,430996,Kofu,Chubu,4465.37,Honshu
Yamanashi,1887.9167,437475,Kofu,Chubu,4465.37,Honshu
Yamanashi,1888.9167,445182,Kofu,Chubu,4465.37,Honshu
Yamanashi,1889.9167,452781,Kofu,Chubu,4465.37,Honshu
Yamanashi,1890.9167,458534,Kofu,Chubu,4465.37,Honshu
Yamanashi,1891.9167,463263,Kofu,Chubu,4465.37,Honshu
Yamanashi,1892.9167,467337,Kofu,Chubu,4465.37,Honshu
Yamanashi,1893.9167,471480,Kofu,Chubu,4465.37,Honshu
Yamanashi,1894.9167,474959,Kofu,Chubu,4465.37,Honshu
Yamanashi,1895.9167,482349,Kofu,Chubu,4465.37,Honshu
Yamanashi,1896.9167,489412,Kofu,Chubu,4465.37,Honshu
Yamanashi,1897.9167,492689,Kofu,Chubu,4465.37,Honshu
Yamanashi,1898.9167,506497,Kofu,Chubu,4465.37,Honshu
Yamanashi,1903.9167,540657,Kofu,Chubu,4465.37,Honshu
Yamanashi,1908.9167,573341,Kofu,Chubu,4465.37,Honshu
Yamanashi,1913.9167,608969,Kofu,Chubu,4465.37,Honshu
Yamanashi,1918.9167,633224,Kofu,Chubu,4465.37,Honshu
Yamanashi,1920.75,583453,Kofu,Chubu,4465.37,Honshu
Yamanashi,1925.75,600675,Kofu,Chubu,4465.37,Honshu
Yamanashi,1930.75,631042,Kofu,Chubu,4465.37,Honshu
Yamanashi,1935.75,646727,Kofu,Chubu,4465.37,Honshu
Yamanashi,1940.75,663026,Kofu,Chubu,4465.37,Honshu
Yamanashi,1944.25,634897,Kofu,Chubu,4465.37,Honshu
Yamanashi,1945.8333,839057,Kofu,Chubu,4465.37,Honshu
Yamanashi,1946.3333,796973,Kofu,Chubu,4465.37,Honshu
Yamanashi,1947.75,807251,Kofu,Chubu,4465.37,Honshu
Yamanashi,1948.5833,815485,Kofu,Chubu,4465.37,Honshu
Yamanashi,1950.75,811369,Kofu,Chubu,4465.37,Honshu
Yamanashi,1955.75,807044,Kofu,Chubu,4465.37,Honshu
Yamanashi,1960.75,782062,Kofu,Chubu,4465.37,Honshu
Yamanashi,1965.75,763194,Kofu,Chubu,4465.37,Honshu
Yamanashi,1970.75,762029,Kofu,Chubu,4465.37,Honshu
Yamanashi,1975.75,783050,Kofu,Chubu,4465.37,Honshu
Yamanashi,1980.75,804256,Kofu,Chubu,4465.37,Honshu
Yamanashi,1985.75,832832,Kofu,Chubu,4465.37,Honshu
Yamanashi,1990.75,852966,Kofu,Chubu,4465.37,Honshu
Yamanashi,1995.75,881996,Kofu,Chubu,4465.37,Honshu
Yamanashi,2000.75,888172,Kofu,Chubu,4465.37,Honshu
Yamanashi,2005.75,884515,Kofu,Chubu,4465.37,Honshu
Yamanashi,2010.75,863075,Kofu,Chubu,4465.37,Honshu
Yamanashi,2015.75,835165,Kofu,Chubu,4465.37,Honshu
